,Date,Ticker,Close,Sector,Close_z
18213,2024-10-31,KO,65.30999755859375,Consumer Staples,-0.00420357401824398
18214,2024-11-01,KO,65.01000213623047,Consumer Staples,-0.07073457538474076
18215,2024-11-04,KO,65.11000061035156,Consumer Staples,-0.04855757492924183
18216,2024-11-05,KO,65.37000274658203,Consumer Staples,0.00910397985239759
18217,2024-11-06,KO,63.70000076293945,Consumer Staples,-0.36125801894247445
18218,2024-11-07,KO,63.65999984741211,Consumer Staples,-0.37012915752400954
18219,2024-11-08,KO,63.91999816894531,Consumer Staples,-0.312468448740709
18220,2024-11-11,KO,63.36000061035156,Consumer Staples,-0.43666100488884524
18221,2024-11-12,KO,63.20000076293945,Consumer Staples,-0.4721447132166468
18222,2024-11-13,KO,63.0,Consumer Staples,-0.5164995601259835
18223,2024-11-14,KO,62.54999923706055,Consumer Staples,-0.6162977541724065
18224,2024-11-15,KO,61.7400016784668,Consumer Staples,-0.7959336574576289
18225,2024-11-18,KO,61.86000061035156,Consumer Staples,-0.7693210877113624
18226,2024-11-19,KO,62.59000015258789,Consumer Staples,-0.6074266155908714
18227,2024-11-20,KO,62.9900016784668,Consumer Staples,-0.5187169217721979
18228,2024-11-21,KO,63.7599983215332,Consumer Staples,-0.3479521570685106
18229,2024-11-22,KO,63.91999816894531,Consumer Staples,-0.312468448740709
18230,2024-11-25,KO,64.37999725341797,Consumer Staples,-0.21045289304807174
18231,2024-11-26,KO,64.55000305175781,Consumer Staples,-0.17275013107737802
18232,2024-11-27,KO,64.43000030517578,Consumer Staples,-0.1993635468219834
18233,2024-11-29,KO,64.08000183105469,Consumer Staples,-0.2769838944145685
18234,2024-12-02,KO,63.650001525878906,Consumer Staples,-0.3723465191702239
18235,2024-12-03,KO,63.52000045776367,Consumer Staples,-0.4011772965610436
18236,2024-12-04,KO,62.209999084472656,Consumer Staples,-0.6917007401187772
18237,2024-12-05,KO,62.91999816894531,Consumer Staples,-0.5342418372890538
18238,2024-12-06,KO,62.52999877929688,Consumer Staples,-0.6207333234631724
18239,2024-12-09,KO,62.59999847412109,Consumer Staples,-0.6052092539446586
18240,2024-12-10,KO,62.90999984741211,Consumer Staples,-0.5364591989352682
18241,2024-12-11,KO,62.63999938964844,Consumer Staples,-0.5963381153631219
18242,2024-12-12,KO,63.84000015258789,Consumer Staples,-0.3302098799054404
18243,2024-12-13,KO,63.119998931884766,Consumer Staples,-0.48988699037971706
18244,2024-12-16,KO,62.54999923706055,Consumer Staples,-0.6162977541724065
18245,2024-12-17,KO,63.400001525878906,Consumer Staples,-0.4277898663073101
18246,2024-12-18,KO,62.84999847412109,Consumer Staples,-0.5497659068075724
18247,2024-12-19,KO,62.45000076293945,Consumer Staples,-0.6384747546279054
18248,2024-12-20,KO,62.54999923706055,Consumer Staples,-0.6162977541724065
18249,2024-12-23,KO,62.380001068115234,Consumer Staples,-0.6539988241464224
18250,2024-12-24,KO,62.84000015258789,Consumer Staples,-0.5519832684537852
18251,2024-12-26,KO,62.56999969482422,Consumer Staples,-0.6118621848816389
18252,2024-12-27,KO,62.45000076293945,Consumer Staples,-0.6384747546279054
18253,2024-12-30,KO,62.02999877929688,Consumer Staples,-0.7316200177373449
18254,2024-12-31,KO,62.2599983215332,Consumer Staples,-0.6806122398910278
18255,2025-01-02,KO,61.84000015258789,Consumer Staples,-0.7737566570021299
18256,2025-01-03,KO,61.75,Consumer Staples,-0.7937162958114146
18257,2025-01-06,KO,60.810001373291016,Consumer Staples,-1.0021829764874566
18258,2025-01-07,KO,60.84000015258789,Consumer Staples,-0.9955300455504748
18259,2025-01-08,KO,61.709999084472656,Consumer Staples,-0.8025874343929497
18260,2025-01-10,KO,61.06999969482422,Consumer Staples,-0.9445222677041561
18261,2025-01-13,KO,61.650001525878906,Consumer Staples,-0.8158932962669134
18262,2025-01-14,KO,62.040000915527344,Consumer Staples,-0.7294018100927933
18263,2025-01-15,KO,61.77000045776367,Consumer Staples,-0.789280726520647
18264,2025-01-16,KO,62.25,Consumer Staples,-0.6828296015372421
18265,2025-01-17,KO,62.709999084472656,Consumer Staples,-0.5808140458446048
18266,2025-01-21,KO,62.41999816894531,Consumer Staples,-0.6451285315632262
18267,2025-01-22,KO,61.77999877929688,Consumer Staples,-0.7870633648744311
18268,2025-01-23,KO,61.52999877929688,Consumer Staples,-0.8425067120115173
18269,2025-01-24,KO,61.91999816894531,Consumer Staples,-0.7560152258373986
18270,2025-01-27,KO,63.869998931884766,Consumer Staples,-0.3235569489684585
18271,2025-01-28,KO,62.36000061035156,Consumer Staples,-0.65843439343719
18272,2025-01-29,KO,62.83000183105469,Consumer Staples,-0.5542006300999995
18273,2025-01-30,KO,64.05000305175781,Consumer Staples,-0.28363682535155044
18274,2025-01-31,KO,63.47999954223633,Consumer Staples,-0.4100484351425787
18275,2025-02-03,KO,63.34999847412109,Consumer Staples,-0.4388792125334
18276,2025-02-04,KO,62.66999816894531,Consumer Staples,-0.58968518442614
18277,2025-02-05,KO,63.119998931884766,Consumer Staples,-0.48988699037971706
18278,2025-02-06,KO,63.36000061035156,Consumer Staples,-0.43666100488884524
18279,2025-02-07,KO,63.84000015258789,Consumer Staples,-0.3302098799054404
18280,2025-02-10,KO,64.55000305175781,Consumer Staples,-0.17275013107737802
18281,2025-02-11,KO,67.5999984741211,Consumer Staples,0.503657688797067
18282,2025-02-12,KO,68.70999908447266,Consumer Staples,0.7498262854454638
18283,2025-02-13,KO,69.5,Consumer Staples,0.9250274654382575
18284,2025-02-14,KO,68.87000274658203,Consumer Staples,0.7853108397716043
18285,2025-02-18,KO,69.05000305175781,Consumer Staples,0.8252301173901735
18286,2025-02-19,KO,70.06999969482422,Consumer Staples,1.051438229230947
18287,2025-02-20,KO,70.04000091552734,Consumer Staples,1.0447852982939652
18288,2025-02-21,KO,71.3499984741211,Consumer Staples,1.33530789585336
18289,2025-02-24,KO,70.58999633789062,Consumer Staples,1.166759646797548
18290,2025-02-25,KO,71.48999786376953,Consumer Staples,1.366356034890394
18291,2025-02-26,KO,70.80000305175781,Consumer Staples,1.2133335473497768
18292,2025-02-27,KO,70.87000274658203,Consumer Staples,1.2288576168682939
18293,2025-02-28,KO,71.20999908447266,Consumer Staples,1.3042597568163259
18294,2025-03-03,KO,72.31999969482422,Consumer Staples,1.5504283534647227
18295,2025-03-04,KO,70.19000244140625,Consumer Staples,1.0780516449755524
18296,2025-03-05,KO,70.08000183105469,Consumer Staples,1.0536564368755001
18297,2025-03-06,KO,70.45999908447266,Consumer Staples,1.1379297154050672
18298,2025-03-07,KO,71.43000030517578,Consumer Staples,1.3530501730164302
18299,2025-03-10,KO,71.44999694824219,Consumer Staples,1.3574848963088588
18300,2025-03-11,KO,71.04000091552734,Consumer Staples,1.26655868684231
18301,2025-03-12,KO,69.94000244140625,Consumer Staples,1.022608297838466
18302,2025-03-13,KO,69.62000274658203,Consumer Staples,0.9516408811828629
18303,2025-03-14,KO,69.16000366210938,Consumer Staples,0.8496253254902256
18304,2025-03-17,KO,70.12000274658203,Consumer Staples,1.0625275754570354
18305,2025-03-18,KO,69.37999725341797,Consumer Staples,0.8984140496936522
18306,2025-03-19,KO,69.27999877929688,Consumer Staples,0.8762370492381533
18307,2025-03-20,KO,69.70999908447266,Consumer Staples,0.9715996739938086
18308,2025-03-21,KO,68.66999816894531,Consumer Staples,0.7409551468639287
18309,2025-03-24,KO,68.94999694824219,Consumer Staples,0.8030514249379969
18310,2025-03-25,KO,68.80999755859375,Consumer Staples,0.7720032859009628
18311,2025-03-26,KO,70.0199966430664,Consumer Staples,1.0403488830048586
18312,2025-03-27,KO,70.73999786376953,Consumer Staples,1.2000259934791353
18313,2025-03-28,KO,70.37000274658203,Consumer Staples,1.1179709225941215
18314,2025-03-31,KO,71.62000274658203,Consumer Staples,1.3951876582795526
18315,2025-04-01,KO,71.87000274658203,Consumer Staples,1.4506310054166387
18316,2025-04-02,KO,71.33000183105469,Consumer Staples,1.3308731725609313
18317,2025-04-03,KO,73.18000030517578,Consumer Staples,1.7411536029760335
18318,2025-04-04,KO,69.93000030517578,Consumer Staples,1.020390090193913
18319,2025-04-07,KO,68.37000274658203,Consumer Staples,0.6744241454974319
18320,2025-04-08,KO,68.41999816894531,Consumer Staples,0.6855117997268425
18321,2025-04-09,KO,69.94999694824219,Consumer Staples,1.0248248134863416
18322,2025-04-10,KO,70.76000213623047,Consumer Staples,1.2044624087682418
18323,2025-04-11,KO,71.43000030517578,Consumer Staples,1.3530501730164302
18324,2025-04-14,KO,72.44999694824219,Consumer Staples,1.5792582848572037
18325,2025-04-15,KO,71.86000061035156,Consumer Staples,1.4484127977720855
18326,2025-04-16,KO,71.68000030517578,Consumer Staples,1.4084935201535163
18327,2025-04-17,KO,73.0,Consumer Staples,1.7012343253574644
18328,2025-04-21,KO,72.7699966430664,Consumer Staples,1.6502257015128068
18329,2025-04-22,KO,73.9000015258789,Consumer Staples,1.9008307134503102
18330,2025-04-23,KO,73.30000305175781,Consumer Staples,1.767767018720639
18331,2025-04-24,KO,72.5199966430664,Consumer Staples,1.5947823543757207
18332,2025-04-25,KO,71.91000366210938,Consumer Staples,1.459502143998174
18333,2025-04-28,KO,71.79000091552734,Consumer Staples,1.4328887282535685
18334,2025-04-29,KO,72.3499984741211,Consumer Staples,1.5570812844017046
18335,2025-04-30,KO,72.55000305175781,Consumer Staples,1.6014369773093804
18336,2025-05-01,KO,71.29000091552734,Consumer Staples,1.322002033979396
18337,2025-05-02,KO,71.6500015258789,Consumer Staples,1.4018405892165344
18338,2025-05-05,KO,71.69999694824219,Consumer Staples,1.412928243445945
18339,2025-05-06,KO,71.72000122070312,Consumer Staples,1.4173646587350515
18340,2025-05-07,KO,72.4000015258789,Consumer Staples,1.568170630627793
18341,2025-05-08,KO,71.16999816894531,Consumer Staples,1.2953886182347907
18342,2025-05-09,KO,70.5199966430664,Consumer Staples,1.151235577279031
18343,2025-05-12,KO,69.52999877929688,Consumer Staples,0.9316803963752395
18344,2025-05-13,KO,68.95999908447266,Consumer Staples,0.80526963258255
18345,2025-05-14,KO,69.16000366210938,Consumer Staples,0.8496253254902256
18346,2025-05-15,KO,71.61000061035156,Consumer Staples,1.3929694506349992
18347,2025-05-16,KO,72.0,Consumer Staples,1.4794609368091196
18348,2025-05-19,KO,71.93000030517578,Consumer Staples,1.4639368672906026
18349,2025-05-20,KO,71.69000244140625,Consumer Staples,1.4107117277980696
18350,2025-05-21,KO,71.8499984741211,Consumer Staples,1.4461945901275324
18351,2025-05-22,KO,71.13999938964844,Consumer Staples,1.2887356872978089
18352,2025-05-23,KO,71.7699966430664,Consumer Staples,1.428452312964462
18353,2025-05-27,KO,71.77999877929688,Consumer Staples,1.4306705206090153
18354,2025-05-28,KO,71.1500015258789,Consumer Staples,1.290953894942362
18355,2025-05-29,KO,71.48999786376953,Consumer Staples,1.366356034890394
18356,2024-01-02,LIN,409.5799865722656,Materials,-1.9658909597932293
18357,2024-01-03,LIN,408.7099914550781,Materials,-2.0108294316053614
18358,2024-01-04,LIN,408.5899963378906,Materials,-2.017027624083448
18359,2024-01-05,LIN,409.1199951171875,Materials,-1.989651223074563
18360,2024-01-08,LIN,408.2900085449219,Materials,-2.0325231052786656
18361,2024-01-09,LIN,406.6900024414063,Materials,-2.115169349793826
18362,2024-01-10,LIN,405.8800048828125,Materials,-2.157008725366918
18363,2024-01-11,LIN,405.9599914550781,Materials,-2.1528771224968604
18364,2024-01-12,LIN,408.9200134277344,Materials,-1.9999810184227076
18365,2024-01-16,LIN,406.6499938964844,Materials,-2.1172359394018585
18366,2024-01-17,LIN,406.75,Materials,-2.1120702535547857
18367,2024-01-18,LIN,407.8500061035156,Materials,-2.0552508619289855
18368,2024-01-19,LIN,407.3800048828125,Materials,-2.0795281666988275
18369,2024-01-22,LIN,406.4700012207031,Materials,-2.126533228118989
18370,2024-01-23,LIN,407.8900146484375,Materials,-2.0531842723209563
18371,2024-01-24,LIN,401.2799987792969,Materials,-2.3946160872182616
18372,2024-01-25,LIN,403.4700012207031,Materials,-2.2814943454551697
18373,2024-01-26,LIN,404.0400085449219,Materials,-2.252051354838255
18374,2024-01-29,LIN,405.6099853515625,Materials,-2.170956234788615
18375,2024-01-30,LIN,407.8500061035156,Materials,-2.0552508619289855
18376,2024-01-31,LIN,404.8299865722656,Materials,-2.2112460622421817
18377,2024-02-01,LIN,408.6499938964844,Materials,-2.013928527844405
18378,2024-02-02,LIN,407.0899963378906,Materials,-2.0945081827515386
18379,2024-02-05,LIN,400.6300048828125,Materials,-2.428190680705234
18380,2024-02-06,LIN,415.55999755859375,Materials,-1.657001231751882
18381,2024-02-07,LIN,416.8299865722656,Materials,-1.5914015928974594
18382,2024-02-08,LIN,414.0,Materials,-1.7375808866590159
18383,2024-02-09,LIN,419.4200134277344,Materials,-1.4576171077460756
18384,2024-02-12,LIN,419.6099853515625,Materials,-1.447804353886439
18385,2024-02-13,LIN,416.25,Materials,-1.6213600486568804
18386,2024-02-14,LIN,418.3999938964844,Materials,-1.510304896501818
18387,2024-02-15,LIN,428.6900024414063,Materials,-0.9787878226618352
18388,2024-02-16,LIN,431.6300048828125,Materials,-0.826925801564701
18389,2024-02-20,LIN,435.9599914550781,Materials,-0.6032659491350544
18390,2024-02-21,LIN,439.4599914550781,Materials,-0.4224779789095104
18391,2024-02-22,LIN,447.0299987792969,Materials,-0.031459047841507666
18392,2024-02-23,LIN,447.55999755859375,Materials,-0.004082646832622494
18393,2024-02-26,LIN,444.9400024414063,Materials,-0.1394151037575237
18394,2024-02-27,LIN,444.7999877929688,Materials,-0.1466473792126262
18395,2024-02-28,LIN,451.2000122070313,Materials,0.18393759884802696
18396,2024-02-29,LIN,448.8200073242188,Materials,0.06100152687929678
18397,2024-03-01,LIN,449.2099914550781,Materials,0.08114565243307652
18398,2024-03-04,LIN,455.6000061035156,Materials,0.4112135890052219
18399,2024-03-05,LIN,460.9599914550781,Materials,0.6880766953331171
18400,2024-03-06,LIN,463.6099853515625,Materials,0.824958700377543
18401,2024-03-07,LIN,465.2900085449219,Materials,0.9117381241087653
18402,2024-03-08,LIN,462.5499877929688,Materials,0.7702058983597756
18403,2024-03-11,LIN,469.4800109863281,Materials,1.128167277429311
18404,2024-03-12,LIN,471.4700012207031,Materials,1.2309576474982569
18405,2024-03-13,LIN,474.8900146484375,Materials,1.4076140148537435
18406,2024-03-14,LIN,473.9400024414063,Materials,1.3585423638255554
18407,2024-03-15,LIN,468.2300109863281,Materials,1.0636001452059023
18408,2024-03-18,LIN,466.1099853515625,Materials,0.9540929648243601
18409,2024-03-19,LIN,466.7300109863281,Materials,0.9861195865378121
18410,2024-03-20,LIN,466.7900085449219,Materials,0.9892186827768557
18411,2024-03-21,LIN,466.2999877929688,Materials,0.9639072950300013
18412,2024-03-22,LIN,468.239990234375,Materials,1.0641156103484086
18413,2024-03-25,LIN,466.8999938964844,Materials,0.9948998337664348
18414,2024-03-26,LIN,467.5499877929688,Materials,1.0284744272534099
18415,2024-03-27,LIN,466.2300109863281,Materials,0.9602927336484487
18416,2024-03-28,LIN,464.3200073242188,Materials,0.8616339664495631
18417,2024-04-01,LIN,463.3999938964844,Materials,0.8141118635408908
18418,2024-04-02,LIN,461.3399963378906,Materials,0.7077053557443936
18419,2024-04-03,LIN,462.4700012207031,Materials,0.7660742954897152
18420,2024-04-04,LIN,457.260009765625,Materials,0.4969589297594287
18421,2024-04-05,LIN,464.7000122070313,Materials,0.8812626268608396
18422,2024-04-08,LIN,461.6700134277344,Materials,0.7247519614051343
18423,2024-04-09,LIN,457.9400024414063,Materials,0.5320830713659255
18424,2024-04-10,LIN,450.489990234375,Materials,0.14726233277600684
18425,2024-04-11,LIN,453.0,Materials,0.27691363871133173
18426,2024-04-12,LIN,447.4100036621094,Materials,-0.011830387430231213
18427,2024-04-15,LIN,444.75,Materials,-0.14922943396316485
18428,2024-04-16,LIN,445.7799987792969,Materials,-0.09602618006491624
18429,2024-04-17,LIN,446.7900085449219,Materials,-0.04385543279768162
18430,2024-04-18,LIN,446.4299926757813,Materials,-0.06245158657794116
18431,2024-04-19,LIN,446.2999877929688,Materials,-0.06916682054453589
18432,2024-04-22,LIN,446.9700012207031,Materials,-0.034558144080551155
18433,2024-04-23,LIN,445.05999755859375,Materials,-0.13321691127943966
18434,2024-04-24,LIN,444.3200073242188,Materials,-0.1714401491249741
18435,2024-04-25,LIN,443.8299865722656,Materials,-0.19675153687183425
18436,2024-04-26,LIN,443.1799926757813,Materials,-0.23032613035880345
18437,2024-04-29,LIN,445.0700073242188,Materials,-0.13269986979092896
18438,2024-04-30,LIN,440.9599914550781,Materials,-0.3449974202414201
18439,2024-05-01,LIN,442.6199951171875,Materials,-0.2592520794872133
18440,2024-05-02,LIN,419.6199951171875,Materials,-1.447287312397931
18441,2024-05-03,LIN,423.6000061035156,Materials,-1.2417049959140376
18442,2024-05-06,LIN,426.6199951171875,Materials,-1.085711371946843
18443,2024-05-07,LIN,430.0,Materials,-0.9111215941993861
18444,2024-05-08,LIN,427.7099914550781,Materials,-1.029409021809551
18445,2024-05-09,LIN,429.8599853515625,Materials,-0.9183538696544885
18446,2024-05-10,LIN,434.3900146484375,Materials,-0.6843610691846944
18447,2024-05-13,LIN,434.7799987792969,Materials,-0.6642169436309117
18448,2024-05-14,LIN,432.1099853515625,Materials,-0.8021330316523532
18449,2024-05-15,LIN,430.8200073242188,Materials,-0.8687651771377867
18450,2024-05-16,LIN,429.6900024414063,Materials,-0.9271341168831083
18451,2024-05-17,LIN,432.5199890136719,Materials,-0.780954823121555
18452,2024-05-20,LIN,432.6099853515625,Materials,-0.7763061787629897
18453,2024-05-21,LIN,435.0400085449219,Materials,-0.6507864756977222
18454,2024-05-22,LIN,434.7900085449219,Materials,-0.6636999021424039
18455,2024-05-23,LIN,432.2999877929688,Materials,-0.7923187014467119
18456,2024-05-24,LIN,435.5700073242188,Materials,-0.6234100746888341
18457,2024-05-28,LIN,429.9200134277344,Materials,-0.9152531970694435
18458,2024-05-29,LIN,426.1799926757813,Materials,-1.10843912859716
18459,2024-05-30,LIN,430.1099853515625,Materials,-0.9054404432098069
18460,2024-05-31,LIN,435.5199890136719,Materials,-0.6259937057853743
18461,2024-06-03,LIN,434.3299865722656,Materials,-0.6874617417697394
18462,2024-06-04,LIN,431.1400146484375,Materials,-0.8522356129655567
18463,2024-06-05,LIN,435.0799865722656,Materials,-0.6487214624356943
18464,2024-06-06,LIN,433.8500061035156,Materials,-0.7122545116820873
18465,2024-06-07,LIN,433.7000122070313,Materials,-0.7200022522796931
18466,2024-06-10,LIN,432.0,Materials,-0.8078141826419323
18467,2024-06-11,LIN,435.4800109863281,Materials,-0.6280587190474023
18468,2024-06-12,LIN,434.1700134277344,Materials,-0.6957249475098544
18469,2024-06-13,LIN,439.7999877929688,Materials,-0.4049159081062605
18470,2024-06-14,LIN,436.9500122070313,Materials,-0.5521277084988309
18471,2024-06-17,LIN,440.6300048828125,Materials,-0.3620424495561593
18472,2024-06-18,LIN,440.0199890136719,Materials,-0.3935520297811035
18473,2024-06-20,LIN,442.6300048828125,Materials,-0.25873503799870556
18474,2024-06-21,LIN,442.75,Materials,-0.25253684552061856
18475,2024-06-24,LIN,443.1400146484375,Materials,-0.23239114362083435
18476,2024-06-25,LIN,441.1700134277344,Materials,-0.3341490070587663
18477,2024-06-26,LIN,438.4200134277344,Materials,-0.4761966979502652
18478,2024-06-27,LIN,440.2200012207031,Materials,-0.3832206580869575
18479,2024-06-28,LIN,438.80999755859375,Materials,-0.4560525723964825
18480,2024-07-01,LIN,428.9400024414063,Materials,-0.9658743962171534
18481,2024-07-02,LIN,430.0899963378906,Materials,-0.9064729498408208
18482,2024-07-03,LIN,432.9400024414063,Materials,-0.759259573102246
18483,2024-07-05,LIN,435.7200012207031,Materials,-0.6156623340912284
18484,2024-07-08,LIN,435.739990234375,Materials,-0.6146298274602143
18485,2024-07-09,LIN,431.2000122070313,Materials,-0.8491365167265102
18486,2024-07-10,LIN,434.9500122070313,Materials,-0.6554351200562846
18487,2024-07-11,LIN,434.8900146484375,Materials,-0.6585342162953309
18488,2024-07-12,LIN,440.7000122070313,Materials,-0.35842631182860507
18489,2024-07-15,LIN,438.1799926757813,Materials,-0.4885946592524378
18490,2024-07-16,LIN,445.7300109863281,Materials,-0.09860823481545197
18491,2024-07-17,LIN,449.2900085449219,Materials,0.08527883164913554
18492,2024-07-18,LIN,446.0400085449219,Materials,-0.08259571213172677
18493,2024-07-19,LIN,444.75,Materials,-0.14922943396316485
18494,2024-07-22,LIN,446.1000061035156,Materials,-0.07949661589268328
18495,2024-07-23,LIN,447.4100036621094,Materials,-0.011830387430231213
18496,2024-07-24,LIN,443.760009765625,Materials,-0.20036609825338395
18497,2024-07-25,LIN,443.0299987792969,Materials,-0.2380738709564151
18498,2024-07-26,LIN,451.3900146484375,Materials,0.19375192905366226
18499,2024-07-29,LIN,449.9599914550781,Materials,0.11988593176712166
18500,2024-07-30,LIN,450.8500061035156,Materials,0.1658584865562693
18501,2024-07-31,LIN,453.5,Materials,0.30274049160069516
18502,2024-08-01,LIN,453.3399963378906,Materials,0.2944757095145787
18503,2024-08-02,LIN,454.0,Materials,0.3285673444900586
18504,2024-08-05,LIN,443.5,Materials,-0.21379656618657342
18505,2024-08-06,LIN,445.6600036621094,Materials,-0.10222437254300322
18506,2024-08-07,LIN,441.8599853515625,Materials,-0.2985094003097662
18507,2024-08-08,LIN,447.5400085449219,Materials,-0.005115153463636474
18508,2024-08-09,LIN,447.0199890136719,Materials,-0.03197608933001543
18509,2024-08-12,LIN,446.7799987792969,Materials,-0.04437247428618939
18510,2024-08-13,LIN,449.7000122070313,Materials,0.10645704017993667
18511,2024-08-14,LIN,451.1799926757813,Materials,0.18290351587101142
18512,2024-08-15,LIN,456.1400146484375,Materials,0.4391070315026148
18513,2024-08-16,LIN,456.8200073242188,Materials,0.47423117310911167
18514,2024-08-19,LIN,458.5799865722656,Materials,0.565140623364387
18515,2024-08-20,LIN,458.0700073242188,Materials,0.5387983053325203
18516,2024-08-21,LIN,461.75,Materials,0.7288835642751917
18517,2024-08-22,LIN,461.7099914550781,Materials,0.7268169746671623
18518,2024-08-23,LIN,465.739990234375,Materials,0.9349813459015914
18519,2024-08-26,LIN,468.4599914550781,Materials,1.0754794886735686
18520,2024-08-27,LIN,472.3399963378906,Materials,1.275896119310389
18521,2024-08-28,LIN,472.8399963378906,Materials,1.3017229721997525
18522,2024-08-29,LIN,472.7300109863281,Materials,1.2960418212101732
18523,2024-08-30,LIN,478.25,Materials,1.581169709624185
18524,2024-09-03,LIN,474.0499877929688,Materials,1.3642235148151345
18525,2024-09-04,LIN,472.1300048828125,Materials,1.265049282473737
18526,2024-09-05,LIN,465.5199890136719,Materials,0.9236174675764315
18527,2024-09-06,LIN,456.8500061035156,Materials,0.47578072122863047
18528,2024-09-09,LIN,463.0799865722656,Materials,0.7975822993686579
18529,2024-09-10,LIN,463.7200012207031,Materials,0.8306414277131238
18530,2024-09-11,LIN,465.1099853515625,Materials,0.9024392590456333
18531,2024-09-12,LIN,467.3399963378906,Materials,1.0176275904167547
18532,2024-09-13,LIN,468.80999755859375,Materials,1.0935586009653233
18533,2024-09-16,LIN,474.9100036621094,Materials,1.4086465214847574
18534,2024-09-17,LIN,471.6600036621094,Materials,1.2407719777038952
18535,2024-09-18,LIN,467.0299987792969,Materials,1.0016150677330296
18536,2024-09-19,LIN,469.1700134277344,Materials,1.1121547547455857
18537,2024-09-20,LIN,471.9100036621094,Materials,1.253685404148577
18538,2024-09-23,LIN,477.3599853515625,Materials,1.5351971548350374
18539,2024-09-24,LIN,479.3500061035156,Materials,1.6379891012499848
18540,2024-09-25,LIN,477.010009765625,Materials,1.5171196188892841
18541,2024-09-26,LIN,481.6799926757813,Materials,1.7583415421221806
18542,2024-09-27,LIN,479.510009765625,Materials,1.6462538833361013
18543,2024-09-30,LIN,476.8599853515625,Materials,1.509370301945674
18544,2024-10-01,LIN,475.0199890136719,Materials,1.4143276724743368
18545,2024-10-02,LIN,475.8399963378906,Materials,1.456684089535933
18546,2024-10-03,LIN,469.75,Materials,1.1421132105050067
18547,2024-10-04,LIN,468.1799926757813,Materials,1.0610165141093681
18548,2024-10-07,LIN,463.239990234375,Materials,0.8058470814547743
18549,2024-10-08,LIN,469.4400024414063,Materials,1.1261006878212845
18550,2024-10-09,LIN,469.5700073242188,Materials,1.132815921787879
18551,2024-10-10,LIN,469.4200134277344,Materials,1.1250681811902674
18552,2024-10-11,LIN,474.0400085449219,Materials,1.3637080496726253
18553,2024-10-14,LIN,477.5799865722656,Materials,1.5465610331601973
18554,2024-10-15,LIN,480.7099914550781,Materials,1.7082373844629726
18555,2024-10-16,LIN,483.9800109863281,Materials,1.8771460112208505
18556,2024-10-17,LIN,486.05999755859375,Materials,1.9845850256483617
18557,2024-10-18,LIN,486.4500122070313,Materials,2.0047307275481487
18558,2024-10-21,LIN,483.3599853515625,Materials,1.8451193895073985
18559,2024-10-22,LIN,481.9500122070313,Materials,1.7722890515438778
18560,2024-10-23,LIN,477.4299926757813,Materials,1.5388132925625915
18561,2024-10-24,LIN,474.4599914550781,Materials,1.3854017233459297
18562,2024-10-25,LIN,473.760009765625,Materials,1.349245075108422
18563,2024-10-28,LIN,476.0,Materials,1.4649488716220496
18564,2024-10-29,LIN,474.6600036621094,Materials,1.3957330950400757
18565,2024-10-30,LIN,473.3999938964844,Materials,1.3306489213281594
18566,2024-10-31,LIN,456.1499938964844,Materials,0.43962249664512104
18567,2024-11-01,LIN,457.30999755859375,Materials,0.4995409845099644
18568,2024-11-04,LIN,458.3200073242188,Materials,0.551711731777202
18569,2024-11-05,LIN,454.8900146484375,Materials,0.3745398992792063
18570,2024-11-06,LIN,462.6300048828125,Materials,0.7743390775758316
18571,2024-11-07,LIN,465.4700012207031,Materials,0.9210354128258957
18572,2024-11-08,LIN,459.4800109863281,Materials,0.6116302196420423
18573,2024-11-11,LIN,456.4400024414063,Materials,0.4546025126978352
18574,2024-11-12,LIN,455.5899963378906,Materials,0.41069654751671414
18575,2024-11-13,LIN,456.239990234375,Materials,0.4442711410036863
18576,2024-11-14,LIN,453.489990234375,Materials,0.30222345011218743
18577,2024-11-15,LIN,449.1000061035156,Materials,0.07546450144349731
18578,2024-11-18,LIN,448.5700073242188,Materials,0.04808810043461507
18579,2024-11-19,LIN,444.05999755859375,Materials,-0.18487061705816651
18580,2024-11-20,LIN,450.1400146484375,Materials,0.12918479683025366
18581,2024-11-21,LIN,455.0700073242188,Materials,0.38383718799633965
18582,2024-11-22,LIN,454.7799987792969,Materials,0.3688571719436255
18583,2024-11-25,LIN,455.6900024414063,Materials,0.4158622333637901
18584,2024-11-26,LIN,456.6000061035156,Materials,0.4628672947839488
18585,2024-11-27,LIN,457.1199951171875,Materials,0.48972665430432616
18586,2024-11-29,LIN,460.989990234375,Materials,0.6896262434526389
18587,2024-12-02,LIN,459.6900024414063,Materials,0.6224770564786976
18588,2024-12-03,LIN,458.1199951171875,Materials,0.541380360083053
18589,2024-12-04,LIN,459.4500122070313,Materials,0.6100806715225235
18590,2024-12-05,LIN,448.5799865722656,Materials,0.04860356557711835
18591,2024-12-06,LIN,449.4400024414063,Materials,0.0930265722467472
18592,2024-12-09,LIN,442.5799865722656,Materials,-0.2613186690952428
18593,2024-12-10,LIN,444.80999755859375,Materials,-0.14613033772412137
18594,2024-12-11,LIN,440.5299987792969,Materials,-0.36720813540323227
18595,2024-12-12,LIN,438.5,Materials,-0.4720650950802077
18596,2024-12-13,LIN,435.2999877929688,Materials,-0.6373575841105313
18597,2024-12-16,LIN,428.2999877929688,Materials,-0.9989335245616194
18598,2024-12-17,LIN,430.2000122070313,Materials,-0.9007902225052371
